SUID,shared name,name,selected,Name,GS_DESCR,GS_Type,Genes,gs_size,pvalue,fdr_qvalue,fwer_qvalue,ES,NES,Colouring
2386,GO:2000113,GO:2000113,FALSE,GO:2000113,negative regulation of cellular macromolecule biosynthetic process,ENR,CND03645|CNL05000|CNA07200|CNF01240|CND03210|CND03540|CNH02480|CND04520|CNF01960|CND04550|CND05540|CNA03840|CNA08010|CNB04890|CNC01550|CNC01750|CNE01590|CND05810|CNI02950|CNI03430|CNE03830|CNK03050|CNF00340|CNF02840|CNM02320|CNA05430|CNG01230|CNE04710|CNA06070|CNJ00415|CNH01270|CNK02230|CNL05865|CNM01210|CND01930|CNB00550|CNK02590|CNA06620|CNF03810|CNA06550|CNE01490|CNM01820|CNH00290|CNL04080|CNF01870|CNI04110|CNG00240|CNC05330|CNI03050|CNM01520|CNN00500|CNI03280|CNC02150|CNN00550|CNB03160|CNG02110|CND05090|CNB04370|CNG02640|CNA03420|CNA00400|CNG03620|CNA01820|CNA06710|CNB03080|CNB03300|CNC00780|CNC02990|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE02030|CNE04500|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNA00790|CNA06430|CNH01750|CNA08280|CNB03280|CNB04870|CNC02010|CNC02210|CNC03360|CNC05460|CND02660|CND04750|CND04760|CND04900|CND05580|CNF01540|CNF01680|CNF03820|CNG02835|CNG03790|CNJ01520|CNJ02470|CNK00240|CNF04360|CNL04550|CNC05310|CNL06350|CNM01100|CNN00850|CNF01810|CNG02350|CNB05360|CNF01550|CNB03010|CND01880,126,0,0.0564,0.7219,-0.5622,-1.7652,-1
2387,GO:0016651,GO:0016651,FALSE,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",ENR,CND02230|CNG02173|CNH02730|CNA03110|CNE00130|CND01320|CNL05930|CNB01200|CNB01310|CNL05770|CNA02430|CNB02540|CND01070|CNM00240|CNB04240|CNH01240|CNM00720|CNB04350|CNC02910|CNK02570|CNM01810|CNM02270|CNK01800|CNN01090|CNG01740|CNC04120|CNC07090|CNG03990|CND04070|CNH01030|CNC04490|CNE02800|CNF04590|CNE03960|CNA01960|CNI03410|CNF03360|CNI01690,38,0.0033,0.1037,0.9715,0.8499,1.5202,0.9967
2388,GO:0016655,GO:0016655,FALSE,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",ENR,CNC02910|CNM01810|CNG02173|CNM02270|CNH02730|CNA03110|CNC07090|CND04070|CNH01030|CNC04490|CNB01200|CNB01310|CNE02800|CNE03960|CNF03360|CNB04240|CNI01690|CNB04350,18,0.0066,0.1207,0.9936,0.9066,1.5096,0.9934
2389,GO:0019646,GO:0019646,FALSE,GO:0019646,aerobic electron transport chain,ENR,CNG00860|CNG02210|CNH02730|CNH02740|CNA03530|CNI03270|CNA04680|CNA06950|CNK03240|CNA07460|CNL04280|CNB00800|CNL04470|CNL04890|CNL05510|CNB03500|CNL05770|CNC02900|CNM01400|CNC02910|CNC05480|CNN01330|CNC07090|CND04070|CND04430|CNE02310|CNF00630|CNF03560,28,0.0092,0.1816,0.9998,0.8448,1.4838,0.9908
2390,GO:0032040,GO:0032040,FALSE,GO:0032040,small-subunit processome,ENR,CND05510|CNE03760|CNF04700|CNG01210|CNH02180|CND02710|CNI01790|CNL04010|CND02860|CNM00140|CNM00160|CNN00950|CNJ00090|CNB03110|CNL05200|CNE03320|CNF00090|CNL04720|CNJ01990|CNE01200|CNK00110|CNJ02290|CNI01120|CNA05930|CNA07420|CNA05935|CNB05580|CNA07530|CNB00040|CNB00540|CNE01090|CNB05270|CNB00340|CNB05450|CNG01500|CNC02340|CNC05910|CNG04380,38,0,4e-04,0.0026,-0.7776,-2.0862,-1
2391,GO:0034062,GO:0034062,FALSE,GO:0034062,5'-3' RNA polymerase activity,ENR,CNE01650|CNB00830|CNF03750|CNF04080|CNE03720|CNB01370|CND03040|CND03140|CNG00720|CND03540|CNA07710|CND04750|CNB00680|CNB02280|CND05580|CNE05120|CNG01230|CNI02630|CNA06010|CNE05090|CNB01360|CNJ01580|CNL04765|CNF00390|CNL05020|CNJ01730|CNI00420|CNE00450|CNC02990|CNI01770|CND05820|CNK01350,32,0.0079,0.0598,0.7658,-0.7131,-1.7538,-0.9921
2392,GO:0009165,GO:0009165,FALSE,GO:0009165,nucleotide biosynthetic process,ENR,CND01180|CNI02330|CNI02350|CNA06000|CND02320|CNA07740|CNL05000|CNM01170|CNJ00180|CNL04890|CNB05620|CNC00220|CND04800|CNJ01230|CND05020|CNC03970|CNC03980|CNC04120|CNE00200|CNC04830|CNE00750|CNE01320|CND02450|CNK01530|CNA02840|CNE02210|CNE02500|CNK02550|CNE02610|CNK02580|CNA04240|CNE03180|CNE03330|CNK03420|CNL03810|CNA05160|CNE04520|CNF00320|CNF02180|CNF00400|CNA06790|CNF04450|CNA07120|CNA07900|CNG00840|CNL06550|CNF02280|CNB00330|CNG03020|CNM01430|CNB00950|CNN01100|CNG00380|CNG00390|CNN00440|CNB02350|CNI03300|CNN01260|CNG02150|CNJ00800|CNN02130|CNJ01940|CNB04580|CNG02440|CNG02790|CNH00330|CNG03070|CNK02180|CNG03670|CNG03730|CNL05600|CNC00990|CNN01560|CNC03570|CNC03840|CNC04050|CNC04130|CNH02400|CNC04140|CNC04630|CNC04700|CNC04750|CNC04760|CNC04810|CNH03300|CNH03810|CNC05260|CNC05720|CNC05850|CND03280|CNI01200|CNA01310|CNF00570|CND00160|CNF00630|CND00340|CND00480,97,0.0075,0.1659,0.9999,-0.5213,-1.572,-0.9925
2393,GO:0006333,GO:0006333,FALSE,GO:0006333,chromatin assembly or disassembly,ENR,CNE04500|CNA06550|CNC02310|CNI02950|CND03645|CNL04080|CNL05000|CNE03830|CNC05330|CNI03050|CNM01520|CNI03280|CND03540|CNH02010|CNF02840|CNG01230|CNA03600|CNE03030|CNA00540|CNC05310|CNA06970|CNB00560|CNG02900|CNB00570|CNB05610|CNC00880|CNA07190|CNC01110|CNA00750|CNC01610|CNE04440|CNJ02540|CNB05360|CNG03620|CNL05670|CNC00780|CNF01550|CNM01210,38,0.0273,0.1495,0.9986,-0.6447,-1.5956,-0.9727
2394,GO:0000469,GO:0000469,FALSE,GO:0000469,cleavage involved in rRNA processing,ENR,CNE02190|CNG02910|CNA02760|CNA00790|CNA08280|CNC02570|CNC02010|CNA04300|CND02660|CNA01540|CND03780|CND04200|CNG03270|CNI01730|CNN00090|CNE01710|CNF01680|CNL05200|CND04240|CNC03940|CND05090|CNF00090|CNE01810|CNF04820|CNC04880|CNJ01990|CNE00590|CNE01670|CNF01810|CNB00450|CNC02190|CNC05910|CNG04380|CNI04340,34,6e-04,0.0037,0.0327,-0.7844,-1.995,-0.9994
2395,GO:0006694,GO:0006694,FALSE,GO:0006694,steroid biosynthetic process,ENR,CNB03100|CNJ00460|CNC02410|CNM00100|CNC04470|CNC05080|CNL04950|CNG01830|CNA03510|CNC05660|CNC06200|CNA05010|CND01320|CND02520|CNG03260|CND06110|CNA00300|CNA01070|CNA01960|CNF03720|CNF04830|CNG02670|CNA08290|CNH01240,24,0.0348,0.1784,1,-0.6712,-1.5584,-0.9652
2396,GO:0045934,GO:0045934,FALSE,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,ENR,CNA06620|CNA06550|CNE01490|CNH00290|CND02530|CNA02220|CND03645|CNL04080|CNF01870|CNL05000|CNI04110|CNG00240|CNK01230|CNC05330|CNA07200|CNI03050|CNM01520|CNN00500|CNI03280|CND03210|CNK03130|CND03540|CNF04670|CNG01430|CNN00550|CNH02480|CNB03160|CND04520|CNF01960|CNG02110|CND04550|CND05540|CNA03840|CNB04370|CNA03420|CNA07480|CNA08010|CNA00400|CNG03620|CNA01820|CNB04890|CNA06710|CNB03080|CNB03300|CNC00780|CNC02990|CNC01750|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE01590|CNE02030|CNE04500|CNA02740|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CND05810|CNI02950|CNI03430|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNE03830|CNK03050|CNF02840|CNA05430|CNG01230|CNE04710|CNA06070|CNC05020|CNG04180|CNF04360|CNC05310|CNK02230|CNF01810|CNB05360|CNF01550|CNM01210|CND01880|CNB00550|CNK02590|CND03070,95,0,0.0271,0.406,-0.6185,-1.8384,-1
2397,GO:0000466,GO:0000466,FALSE,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",ENR,CNA02760|CNA00790|CNA08280|CNC02570|CNB02570|CNC02010|CND02660|CNA01540|CND03780|CND04200|CNG03270|CNI01730|CNN00090|CNF01680|CNL05200|CND04240|CNC03940|CND05090|CNF00090|CNE01810|CNB01260|CNB04640|CND00460|CNJ01990|CND03120|CNE00590|CNE01200|CNE01670|CNF02230|CNF01810|CNM01320|CNN00480|CNB00450|CNG04380|CNI04340,35,0,0.0076,0.0851,-0.7677,-1.9475,-1
2398,GO:0006334,GO:0006334,FALSE,GO:0006334,nucleosome assembly,ENR,CNA00540|CNA06970|CNB00560|CNI02950|CNB00570|CNL04080|CNB05610|CNC00880|CNC01110|CNA00750|CNC01610|CNE04440|CNC05330|CNJ02540|CNI03050|CNL05670,16,0.0041,0.1042,0.9675,-0.8519,-1.67,-0.9959
2399,GO:0005643,GO:0005643,FALSE,GO:0005643,nuclear pore,ENR,CNA00560|CNC06695|CNC06710|CNC06860|CNJ02370|CND01750|CNB01140|CND01280|CNF01970|CNH00200|CNE02810|CNI02830|CNM00860|CNN00070|CNA01910|CND04460|CNA04010|CNB00270|CNF04670|CNC00650|CNC04330|CND03230|CND04770|CNE00190|CNF01750|CNH02390|CND01160|CNI03320|CNJ01040|CND05070|CNB04060|CNJ01760|CNL06580|CNC01510|CNK01680|CND01840|CNI01880|CNC03750,38,0.0127,0.1101,0.9791,-0.6321,-1.6552,-0.9873
2400,GO:0005635,GO:0005635,FALSE,GO:0005635,nuclear envelope,ENR,CNA00560|CNE00480|CNE02760|CNN01680|CND03210|CND04460|CNA04010|CNA04220|CNF04670|CNC00650|CNG01660|CNC02070|CNC07000|CND04770|CNI02880|CNJ01000|CNH01440|CNH02390|CND01160|CNJ01040|CNE01010|CNL06420|CND05070|CNE03370|CNN00170|CNB04060|CNF00890|CNA00730|CNJ01730|CNA00350|CNA04100|CNB02840|CNB01840|CNB01060|CNC01510|CND01840|CND02590|CNC06695|CNC06710|CNC06860|CND04850|CNJ02370|CND01750|CND04910|CNE03010|CNB01140|CND01280|CNJ02500|CNF01970|CNH00200|CNE02810|CNI02830|CNM00860|CNN00070|CNC03530|CNA01910|CNB00270|CNC04990|CNC02370|CNC04330|CND03230|CNE00190|CNF01750|CNI03320|CND03670|CNJ01760|CNA03430|CNA04600|CNA02830|CNK02140|CNA06370|CNL06580|CNK00170|CNB02760|CNK01680|CNI01880|CNC03750,77,0.0018,0.0765,0.8708,-0.5805,-1.7225,-0.9982
2401,GO:0003735,GO:0003735,FALSE,GO:0003735,structural constituent of ribosome,ENR,CNB04730|CNB04930|CNB05510|CNC00700|CNC01030|CNA02220|CNC01900|CNC02805|CNC02880|CND02780|CNC03760|CNC04290|CND04400|CNC04305|CNC04540|CNC05240|CNC05320|CND03060|CNI03760|CND03460|CND04600|CND05700|CNE01960|CNE02160|CNE02170|CNE02690|CNE04000|CNE04980|CNF00040|CNF02140|CNF04150|CNG01450|CNG03160|CNG04360|CNH01600|CNH01605|CNH01770|CNH02050|CNH02760|CNI01050|CNI01090|CNI01480|CNI02170|CNI02560|CNI03170|CNJ01140|CNJ01410|CNJ01560|CNJ02260|CNJ02550|CNJ03110|CNJ03120|CNE02300|CNK01360|CNK02900|CNK03080|CNK03100|CNL05120|CNL05280|CNM01020|CNM02240|CNM02320|CNN01910|CND04200|CNB01910|CNB02360|CNC00350|CNC01630|CNC03010|CNC05360|CNC06990|CNE03060|CNA06350|CNG00300|CNG02920|CNJ03370|CNK02240|CNC04580|CNC06100|CND02610|CND02960|CNF00580|CND06280|CNF02270|CNB02750|CNF00670|CNJ00980|CNF01650|CNF03840|CNG02740|CNE01910|CNI02150|CND02790|CNI04340|CND04480|CNK01950|CNK03230|CNG02250|CNG03720|CNA00250|CNA01060|CNA06360|CNA06820|CNA07490|CNB02420|CNE03910|CNB04880|CNB05030|CNC03070|CNC01410|CNE03920|CNC06940|CND05910|CNA01000|CNF01790|CNF02150|CNA03330|CNG00830|CNG01090|CNA04850|CNG03520|CNA04940|CNI01120|CNA05170|CNA05210|CNJ01920|CNA05910|CNA06200|CNL03960|CNA06500|CNN01720|CNA07010|CNA07570|CNA07960|CNA07980|CNB02740|CNB02870|CNB03010|CNB04500,139,0,0.0044,0.0421,-0.6333,-1.9853,-1
2402,GO:0000470,GO:0000470,FALSE,GO:0000470,maturation of LSU-rRNA,ENR,CNA06360|CNB02220|CNA07490|CNB02570|CNC04220|CNC05560|CNC01420|CND02475|CNC03070|CNE03920|CNH02040|CNJ00650|CNE01710|CND04240|CNC02820|CNF04820|CNB01260|CNB04640|CNC04880|CND00460|CND03120|CNE00590|CNE01670|CNF02230|CNF01810|CNH01340|CNM01320|CNN00480|CNH02690|CNB01060|CNG01500,31,0,5e-04,0.004,-0.8299,-2.0725,-1
2403,GO:0051253,GO:0051253,FALSE,GO:0051253,negative regulation of RNA metabolic process,ENR,CNA06620|CNA06550|CNE01490|CNH00290|CND02530|CNA02220|CND03645|CNL04080|CNF01870|CNL05000|CNI04110|CNG00240|CNC05330|CNA07200|CNI03050|CNM01520|CNN00500|CNI03280|CND03210|CND03540|CNF04670|CNG01430|CNN00550|CNB03160|CND04520|CNF01960|CNG02110|CND04550|CND05540|CNA03840|CNB04370|CNA03420|CNA08010|CNA00400|CNG03620|CNA01820|CNB04890|CNA06710|CNB03080|CNB03300|CNC00780|CNC02990|CNC01750|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE01590|CNE02030|CNE04500|CNA02740|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CND05810|CNI02950|CNI03430|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNE03830|CNK03050|CNF02840|CNA05430|CNG01230|CNE04710|CNA06070|CNC05020|CNC05310|CNK02230|CNF01810|CNB05360|CNF01550|CNM01210|CND01880|CNB00550|CND03070,88,0.0019,0.0178,0.2705,-0.6221,-1.8724,-0.9981
2404,GO:0042393,GO:0042393,FALSE,GO:0042393,histone binding,ENR,CNG02500|CNK02030|CNC02200|CNC02310|CNE03230|CNG00240|CNK01390|CNE03830|CNM00780|CNN00500|CNN01180|CNE04020|CNG01620|CNB03160|CNA05430|CND04680|CND04550|CNH02980|CNL04590|CNF00080|CNB04370|CND06010|CNA06970|CNK02230|CNB05610|CNC01110|CNA00750|CNC01610|CNE04440|CNL05670|CNA06400|CNC01750|CND04210|CNF01190|CNF02160|CNF02300|CNK02970,37,0.0323,0.1819,1,-0.6146,-1.551,-0.9677
2405,GO:0042273,GO:0042273,FALSE,GO:0042273,ribosomal large subunit biogenesis,ENR,CNA06980|CNA07310|CNA07990|CND03550|CNA08220|CNA04950|CNB00600|CNI03640|CNA06470|CNJ00650|CNB01910|CNH00700|CNB02360|CNN00090|CNB02830|CNB03680|CNN01880|CNC00350|CND04240|CNC00500|CNC01060|CNC01630|CNC02820|CNB01260|CNC03010|CNB04640|CNC05360|CNC04880|CNC05710|CNC06990|CND00460|CND03120|CNE00590|CND05450|CNE01670|CNF02230|CNE03060|CNH01340|CNG00300|CNM01320|CNG01700|CNN00480|CNG02920|CNH02690|CNJ01380|CNJ03370|CNK02240|CNB01060|CNC00240|CNG01500|CNJ00230|CNF02580|CNJ02260|CNG01950|CNH01320|CNA03780|CNA06360|CNB02220|CNA07490|CNB02570|CNC04220|CNC05560|CNC01420|CND02475|CNB05030|CNC03070|CNE03920|CND02300|CNH02040|CNE01710|CNF04820|CNF01790|CNF01810|CNB05550,74,0,0,0,-0.7635,-2.213,-1
2406,GO:0006606,GO:0006606,FALSE,GO:0006606,protein import into nucleus,ENR,CNE05060|CNA00560|CNC06695|CNC06710|CNC06860|CNB01140|CND01280|CNH00200|CNI02830|CNM00860|CNN02160|CND03210|CND04460|CNA04010|CNE02890|CNA04220|CNC00650|CNC04330|CNC02070|CNC07000|CND03230|CND04770|CNF01750|CNG00250|CNH00700|CNH01440|CNH02390|CND01160|CNJ01040|CNE01010|CNL06420|CNE03370|CNN00170|CNB04060|CNF00890|CNL06580|CNC01750,37,0.0048,0.087,0.9183,-0.6433,-1.702,-0.9952
2407,GO:0042274,GO:0042274,FALSE,GO:0042274,ribosomal small subunit biogenesis,ENR,CND02780|CNC02570|CNJ00090|CNN00700|CNA08220|CNB03110|CNG02750|CNA01540|CNG04080|CND03780|CND04200|CNG03270|CNI01730|CNN00090|CNL05200|CNN01780|CNB04100|CNB01260|CNE01200|CNA05930|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CND02550|CNB00040|CNB00450|CNG03650|CNB00540|CNC06100|CNB01060|CND02960|CNB01090|CND06280|CNE01090|CNB02750|CNF00670|CNB05270|CNF01650|CNB05450|CNF03840|CNG01500|CNC02190|CNG00800|CNC02340|CNG02740|CNC05910|CNG04380|CNC06360|CNI02150|CND02790|CNI04340|CND04480|CNK01950|CND05510|CNK03230|CNE02190|CNE03760|CNC01960|CNF04700|CNG01210|CNG02245|CNG02250|CNG02830|CNG02910|CNG03720|CNH02180|CNI01530|CNI01790|CNI02850|CNL04010|CNM00140|CNM00160|CNL03890|CNN00950|CNN01370|CNA00950|CNC01420|CNA04300|CNC06340|CNH02460|CNN01500|CNF00090|CNL04720|CNJ00110|CNJ01990|CNN01050|CNI01120|CNM02290|CNB00340,91,0,0,0,-0.735,-2.2137,-1
2408,GO:0140102,GO:0140102,FALSE,GO:0140102,"catalytic activity, acting on a rRNA",ENR,CNF03010|CNI01820|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNA02480|CNB02220|CNB02570|CNB05130|CNB05160|CNC01420|CNC04020|CND02300,14,0.0097,0.1037,0.9679,-0.785,-1.6694,-0.9903
2409,GO:0017056,GO:0017056,FALSE,GO:0017056,structural constituent of nuclear pore,ENR,CNB04060|CNC06695|CNC06710|CNC06860|CND01750|CNB01140|CND01280|CNH00200|CNI02830|CNN00070|CND04460|CNL06580|CNA04010|CNB00270|CNF04670|CNC04330|CND03230|CND01840|CNE00190|CNF01750|CNC03750|CNJ01040,22,0.0295,0.1691,1,-0.6742,-1.5672,-0.9705
2410,GO:0051539,GO:0051539,FALSE,GO:0051539,"4 iron, 4 sulfur cluster binding",ENR,CNG01590|CNE03090|CNH01530|CNG03480|CNK01430|CNK00950|CNA04420|CND02620|CNB01310|CNE03980|CNL05770|CNC02920|CNM01770|CNL05500|CNJ01730|CNF03970|CNA00720|CNA04710|CNK00580|CNB05220|CNA00660|CND04070|CNB03700|CNE01920|CNE02800|CNL04340|CNG01900|CNK00560|CNA02270|CNI03410|CNF04130,31,0,0.0021,0.0103,0.9434,1.6267,1
2411,GO:0051536,GO:0051536,FALSE,GO:0051536,iron-sulfur cluster binding,ENR,CNI03830|CNG01590|CNE03090|CNH01530|CNG03480|CNL06050|CNK01430|CNK00950|CNA04420|CND02620|CNB01310|CNE03980|CNL05770|CNB04720|CNM00720|CNG02260|CNC02920|CNM01770|CNL05500|CNC05590|CNJ02910|CNJ01730|CNF03970|CNA00720|CNC07090|CNA04710|CNC03310|CNK00580|CNB05220|CNA00660|CND04070|CND05570|CNB03700|CND05560|CNE01920|CNE04050|CNE02310|CNE02800|CNL04340|CNG01900|CNK00560|CNA02270|CNI03410|CNF04130|CNG00160,45,0,0,0,0.933,1.682,1
2412,GO:0031226,GO:0031226,FALSE,GO:0031226,intrinsic component of plasma membrane,ENR,CNB04430|CNC02450|CNI00100|CNC06830|CNC03290|CNF00310|CNF00350|CNI01310|CNF02560|CNC04510|CNC04730|CNI01350|CNJ00730|CNK02830|CNC06480|CNC07070|CNJ00070|CNJ00560|CNL05490|CNB04250|CND00440|CND00530|CNJ01450|CNJ01880|CNJ01960|CNC05860|CND03190|CNJ02210|CND03510|CND05800|CNJ02950|CND05980|CND06360|CNK00540|CNE00390|CNE01030|CNE01270|CNF01820|CNE01860|CND05330|CNE02110|CND01860|CNE02460|CNK02920|CNG00040|CNK03020|CNJ00820|CNA00670|CNA00680|CNA05650|CNE03790|CNL04860|CNL04910|CNL05010|CNA02250|CNL05450|CNE04840|CNL06000|CNF00330|CNN02260|CNM00030|CNA05220|CNA05360|CNA05590|CNM01250|CNA05820|CNA07070|CNF04090|CNA07920|CNB00620|CNA08210|CNA08320|CNG00120|CNB00400|CND04990|CNG00900|CNB01080|CNG01070|CNG01510|CNB01630|CNC03960|CNC04480|CNG03580|CND00350|CNB04950|CNH00180|CNH03013|CNK01900|CNH01210|CNC00270|CNC00290|CNF00690|CNA03400|CNC00370|CNH01690|CNC00720|CNC00900|CNF01000|CNF01040|CNC01330|CNB03350,101,0.0015,0.099,0.9354,0.8404,1.5271,0.9985
2413,GO:0051537,GO:0051537,FALSE,GO:0051537,"2 iron, 2 sulfur cluster binding",ENR,CNI03830|CNC02920|CNC05590|CNG03480|CNL06050|CNF03970|CNC07090|CNA04710|CNC03310|CNB05220|CND05570|CNE04050|CNE02310|CNB04720|CNM00720|CNG00160|CNG02260,17,7e-04,0.0349,0.3672,0.9324,1.5674,0.9993
2414,GO:0016126,GO:0016126,FALSE,GO:0016126,sterol biosynthetic process,ENR,CNB03100|CNJ00460|CNC02410|CNM00100|CNC04470|CNC05080|CNL04950|CNC05660|CNC06200|CNA05010|CND01320|CND02520|CNG03260|CND06110|CNA00300|CNA01070|CNA01960|CNF03720|CNF04830|CNG02670|CNA08290|CNH01240,22,0.0323,0.1981,1,-0.6774,-1.535,-0.9677
2415,GO:0052866,GO:0052866,FALSE,GO:0052866,phosphatidylinositol phosphate phosphatase activity,ENR,CNM00740|CNB01580|CNM00890|CNK03360|CNA01860|CNE01740|CNC06500|CNA03790|CNJ02580|CNE04280,10,0.0287,0.1855,1,-0.7881,-1.5462,-0.9713
2416,GO:0006383,GO:0006383,FALSE,GO:0006383,transcription by RNA polymerase III,ENR,CNB00830|CNF03750|CNA03120|CNI03090|CNB01370|CND03040|CNG00720|CNA07710|CNJ00810|CNB00680|CNB03420|CNN01440|CNI02630|CNA06010|CNE05090|CND05540|CNH01090|CNJ01580|CNC05180|CNF00390|CNL05020|CNN00360|CNF00660|CNI00420|CNE00450|CNF02800|CNI01770,27,0.0247,0.1659,0.9998,-0.6643,-1.5738,-0.9753
2417,GO:0016627,GO:0016627,FALSE,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",ENR,CNJ00140|CNG03480|CNC04470|CNE04370|CNA04330|CNE01780|CNA03530|CNI03270|CNE00980|CNF00750|CNB01200|CNG03820|CNC04130|CNI03790|CNB01650|CNL06740|CNM00720|CNJ01190|CNN01550|CNA03510|CNK00550|CNG00320|CNK03330|CNA02240|CNA04140|CNA01070|CNE02870|CNG03020|CNI00050,29,1e-04,0.0301,0.2888,0.8979,1.5725,0.9999
2418,GO:0022626,GO:0022626,FALSE,GO:0022626,cytosolic ribosome,ENR,CNB05510|CNC00700|CNA02220|CND02780|CNC03760|CNC04290|CNC04540|CNC02150|CNA08220|CNB00600|CND03460|CND04200|CNB02360|CNK01450|CNE05130|CNL05370|CNC00350|CND05660|CND05700|CNC01630|CNC03010|CNE02160|CNC05360|CNE02170|CNC06990|CNE03060|CNA06350|CNG00300|CNF04150|CNG02920|CNG04360|CNJ03370|CNH00340|CNK02240|CNC06100|CNH01605|CND02960|CNH01770|CNB01090|CND06280|CNH02050|CNB02750|CNF00670|CNF01650|CNI01050|CNF03840|CNI01090|CNG02740|CNE01910|CND02790|CNI04340|CND04480|CNK03230|CNJ01560|CNJ02260|CNJ03120|CNG03720|CNK02900|CNK03100|CNA00250|CNA01060|CNA06360|CNA06820|CNA07490|CNM01020|CNB02420|CNJ00520|CNB04880|CNB05030|CNC03070|CNM02240|CNC01410|CNE03920|CNM02320|CNH02040|CNC06940|CND03100|CND05910|CNF01790|CNF02150|CNG00830|CNH01270|CNG01090|CNG03520|CNI01120|CNM01750|CNJ01920|CNA06200|CNL03960|CNA06500|CNN01720|CNA07570|CNA07960|CNA07980|CNB02740,95,0,0.0025,0.0215,-0.6583,-2.0099,-1
2419,GO:0009892,GO:0009892,FALSE,GO:0009892,negative regulation of metabolic process,ENR,CNA00070|CNA00780|CNH02800|CND02530|CND03645|CNL05000|CNA03070|CNB00500|CNC02960|CNC05100|CND05240|CNE03620|CNF01240|CNF01510|CNG03015|CND03540|CNI02710|CNL03950|CNH02480|CND04520|CNF01960|CND04550|CND05540|CNA03840|CNA07480|CNA08010|CNA00930|CNC02045|CNB04890|CND00800|CNF01580|CNH03800|CNJ00640|CNC01550|CNK00330|CNK02250|CNC01750|CNL03800|CNL06030|CNL06610|CNE01590|CNJ00490|CNM01470|CND05810|CNE03830|CNF00340|CNC07110|CNJ01400|CNF02840|CNM02320|CNG01230|CNE04710|CNG04180|CNC05120|CNH01270|CNC00420|CNJ01100|CND01930|CNK02590|CNF03730|CNF03740|CNF03810|CNA06550|CNM01820|CNG00240|CNC05330|CNL05390|CNI03050|CNM01520|CNI03280|CNC02150|CNG01430|CNI04305|CNA03570|CNG02110|CNB02830|CNG02640|CNA03420|CNB03580|CND01590|CNE02360|CNE02660|CNG03620|CNG00150|CNG01260|CNI01890|CNA00790|CNA06430|CNH01750|CNA08280|CNB03280|CNB04870|CNC02010|CNC02210|CNA07860|CNC00910|CNC03360|CNC05460|CND02660|CND04750|CND04760|CND04900|CND05580|CNF01540|CNF01680|CNJ00610|CNF03820|CNH03230|CNG02835|CNG03790|CNJ01520|CNJ02470|CNK00240|CNL04550|CNL06350|CNM01100|CNN00850|CND04940|CND05300|CNF01810|CNG02350|CNJ02640|CNK02890|CND01490|CND01880|CNF00860|CNA00090|CNN01790|CNA02220|CNE00600|CNA07200|CNA07590|CND03210|CNF04670|CNA01700|CNA02740|CNI02950|CNI03430|CNK03050|CNL03890|CNL04090|CNA05430|CNL04590|CNA06070|CNJ00415|CNK02230|CNL05865|CNM01210|CNB00550|CNA06620|CNE01490|CNH00290|CNL04080|CNF01870|CNI04110|CNK01230|CNN00500|CNB02380|CNK03130|CNN00550|CNB03160|CNC03940|CND05090|CNE01810|CNB04370|CNA00400|CNA01820|CNA06710|CNB03080|CNB03300|CNC00780|CNC02990|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE02030|CNE04500|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNC03670|CNC03680|CNC05020|CNC05030|CNF04360|CNC05310|CNB05360|CNF01550|CNA02535|CNB03010|CND03070,206,0,0.1624,0.9998,-0.4765,-1.5799,-1
